link_id,src_account_id,dst_account_id,amount,transfer_timestamp
43701,7321,8376,64.97,2024-03-23 18:57:00
43702,22530,19815,6.14,2024-02-06 15:05:00
43703,474,8460,204.84,2024-02-12 01:02:00
43704,6937,22035,41.54,2024-02-16 01:12:00
43705,23615,15161,189.35,2024-02-09 01:24:00
43706,13563,7428,393.67,2024-01-17 15:54:00
43707,15215,13933,1097.15,2024-02-26 06:58:00
43708,17340,336,112.86,2024-01-10 06:55:00
43709,20038,21203,119.6,2024-03-13 10:48:00
43710,13517,11569,94.13,2024-03-11 16:44:00
43711,2688,2096,74.36,2024-02-17 11:38:00
43712,7563,3488,587.12,2024-01-23 18:47:00
43713,11242,1363,6.66,2024-01-27 13:28:00
43714,14689,16657,64.25,2024-02-18 15:45:00
43715,8970,824,219.17,2024-01-11 11:56:00
43716,20180,6958,512.8,2024-01-16 03:48:00
43717,19835,15209,206.31,2024-02-23 17:32:00
43718,731,18557,84.2,2024-03-08 16:18:00
43719,1027,19640,407.96,2024-02-26 00:37:00
43720,20285,15951,1926.99,2024-02-21 05:05:00
43721,13860,15118,144.24,2024-03-17 14:08:00
43722,22618,1324,1166.76,2024-02-27 18:05:00
43723,5573,24790,54.41,2024-01-09 22:32:00
43724,17654,18158,167.56,2024-03-17 09:58:00
43725,8095,15379,31.98,2024-02-16 13:01:00
43726,14806,2125,730.56,2024-01-22 17:32:00
43727,5813,8465,37.61,2024-03-07 19:54:00
43728,14422,18564,95.84,2024-03-30 19:43:00
43729,20270,16570,241.34,2024-01-24 06:33:00
43730,16822,12920,2148.6,2024-03-25 19:29:00
43731,11044,7394,44.0,2024-01-19 10:32:00
43732,11470,1493,16002.24,2024-01-24 09:28:00
43733,24569,5496,43.33,2024-01-19 03:17:00
43734,16111,20759,104.54,2024-01-18 16:19:00
43735,17724,23515,136.81,2024-01-31 20:53:00
43736,21973,24863,8.26,2024-01-28 02:41:00
43737,24501,1767,150.96,2024-01-03 08:58:00
43738,23349,14814,199.0,2024-02-08 18:22:00
43739,6580,4378,75.86,2024-03-14 10:31:00
43740,6369,3824,29.47,2024-01-13 10:52:00
43741,24366,5831,124.07,2024-01-20 08:03:00
43742,18340,14803,127.37,2024-03-25 10:52:00
43743,2029,5227,1477.4,2024-03-20 23:51:00
43744,9310,23895,542.18,2024-02-24 02:26:00
43745,23693,10638,88.73,2024-02-09 04:18:00
43746,13830,9638,79.72,2024-02-28 01:58:00
43747,23264,20800,105.15,2024-03-21 11:11:00
43748,24011,1864,26.89,2024-01-30 06:14:00
43749,3749,3563,49.85,2024-03-05 11:30:00
43750,16879,5290,35.57,2024-01-10 10:05:00
43751,23681,23180,84.68,2024-03-08 18:34:00
43752,4974,1629,116.05,2024-02-27 05:30:00
43753,22618,14696,11.21,2024-01-16 08:46:00
43754,12405,5991,1507.88,2024-02-28 05:17:00
43755,20418,12611,271.65,2024-03-07 16:41:00
43756,15940,20991,222.88,2024-03-19 19:03:00
43757,11847,5618,871.84,2024-01-08 12:16:00
43758,1465,4845,110.52,2024-02-27 05:31:00
43759,16484,10379,292.36,2024-01-29 02:44:00
43760,10414,7609,11864.58,2024-01-06 18:40:00
43761,21675,16869,310.28,2024-03-26 19:59:00
43762,13047,23806,181.96,2024-01-10 01:39:00
43763,3532,17843,124.96,2024-03-19 21:20:00
43764,18234,5504,633.06,2024-02-13 07:11:00
43765,4150,16413,402.76,2024-01-11 08:47:00
43766,19727,18147,308.22,2024-02-03 07:36:00
43767,6840,5043,97.13,2024-02-22 06:47:00
43768,21042,7327,165.93,2024-02-28 22:31:00
43769,8962,13589,1880.18,2024-03-24 17:51:00
43770,12496,22333,103.51,2024-01-10 04:56:00
43771,14901,11147,71.95,2024-02-15 03:01:00
43772,8410,5258,19.85,2024-02-23 07:07:00
43773,17859,6547,7.2,2024-02-18 21:59:00
43774,1254,17568,267.74,2024-02-12 14:46:00
43775,3727,4042,31.71,2024-02-15 21:50:00
43776,18994,85,16.16,2024-02-04 23:50:00
43777,20361,9539,119.08,2024-01-24 23:29:00
43778,10992,22969,338.44,2024-03-20 18:02:00
43779,4361,21377,273.71,2024-03-29 20:59:00
43780,10104,2449,302.22,2024-02-18 05:39:00
43781,20206,10778,55.13,2024-03-04 04:12:00
43782,13937,4077,98.74,2024-02-17 10:36:00
43783,23819,7896,648.64,2024-03-13 09:51:00
43784,4249,14888,2123.19,2024-02-01 09:48:00
43785,5831,11850,39.77,2024-02-06 14:51:00
43786,11696,22675,44.83,2024-02-10 00:43:00
43787,3211,17855,199.73,2024-01-30 08:17:00
43788,17466,21552,152.75,2024-01-17 16:50:00
43789,18774,8409,632.89,2024-01-14 05:46:00
43790,1629,24896,10.15,2024-02-24 20:39:00
43791,8019,9123,69.2,2024-03-28 07:02:00
43792,6128,16764,85.04,2024-03-19 23:50:00
43793,20916,9370,565.83,2024-01-01 07:51:00
43794,19028,18595,234.49,2024-03-24 05:13:00
43795,2444,15409,190.44,2024-01-03 01:10:00
43796,22480,23522,1607.88,2024-03-19 03:50:00
43797,19640,14355,53.36,2024-02-15 13:08:00
43798,12344,5504,18.08,2024-02-17 20:32:00
43799,19211,16772,86.66,2024-01-10 03:19:00
43800,20956,14696,903.4,2024-01-18 13:52:00
43801,11703,12709,421.1,2024-01-21 14:30:00
43802,7638,3220,157.03,2024-02-08 16:55:00
43803,9659,6795,6.66,2024-01-24 18:05:00
43804,14064,11413,62.56,2024-02-04 01:24:00
43805,5146,5208,50.65,2024-01-08 19:45:00
43806,7879,3537,296.29,2024-01-12 06:55:00
43807,18665,10116,337.71,2024-03-20 17:57:00
43808,7819,19271,54.3,2024-03-02 07:10:00
43809,11179,18840,25.14,2024-03-20 23:37:00
43810,18562,292,53.65,2024-03-17 01:38:00
43811,7911,15400,14.39,2024-02-04 16:36:00
43812,19778,23573,31.18,2024-02-14 22:48:00
43813,5701,15850,83.54,2024-02-07 15:30:00
43814,18618,1130,450.1,2024-02-21 19:00:00
43815,23084,14696,1878.2,2024-02-08 11:40:00
43816,6636,6694,2586.17,2024-01-01 05:59:00
43817,17423,2125,1108.63,2024-03-17 08:44:00
43818,19208,16506,13.79,2024-02-24 15:33:00
43819,6655,6426,61.46,2024-03-26 09:55:00
43820,21823,8060,58.78,2024-02-23 20:45:00
43821,20895,2642,118.17,2024-03-15 17:46:00
43822,2030,19153,34.76,2024-02-10 00:34:00
43823,1696,15703,254.21,2024-03-20 15:09:00
43824,3801,4066,221.19,2024-01-31 06:02:00
43825,5632,2229,4.29,2024-01-08 14:00:00
43826,20817,14706,879.74,2024-02-07 13:39:00
43827,10041,6666,15.46,2024-02-02 14:00:00
43828,989,13729,22.26,2024-03-19 00:10:00
43829,11035,22825,38.17,2024-03-21 23:08:00
43830,903,18717,19.83,2024-03-12 06:09:00
43831,13175,23041,327.8,2024-01-29 11:14:00
43832,19490,10079,284.07,2024-03-20 09:14:00
43833,20833,23200,166.97,2024-03-19 12:48:00
43834,12581,22859,1485.63,2024-03-21 09:12:00
43835,7863,12292,544.71,2024-03-07 20:54:00
43836,17621,7611,61.99,2024-03-10 18:30:00
43837,15389,1148,841.44,2024-02-21 15:40:00
43838,23342,11066,39.77,2024-02-03 22:24:00
43839,24575,3694,88.06,2024-01-24 05:11:00
43840,22954,2297,310.77,2024-03-20 05:49:00
43841,2993,6866,50.04,2024-03-11 11:54:00
43842,4912,16273,507.76,2024-02-11 13:44:00
43843,8708,8338,72.67,2024-03-05 15:51:00
43844,19065,4162,101.66,2024-02-01 17:41:00
43845,15531,19827,336.89,2024-02-20 06:21:00
43846,2123,11387,1062.99,2024-02-19 05:27:00
43847,14067,16826,7131.59,2024-02-13 21:56:00
43848,1612,6954,27.22,2024-03-26 16:26:00
43849,4981,24102,81.97,2024-02-09 02:13:00
43850,8194,13885,57.07,2024-02-18 05:58:00
43851,24924,20129,403.21,2024-01-23 00:16:00
43852,5493,14102,2.32,2024-02-03 22:14:00
43853,19864,19398,1076.6,2024-01-05 08:43:00
43854,10213,11105,282.19,2024-02-21 19:25:00
43855,2363,7981,426.85,2024-03-14 04:33:00
43856,11930,28,437.23,2024-02-26 17:33:00
43857,2010,24324,24.08,2024-03-06 11:04:00
43858,10117,13516,969.64,2024-01-21 16:44:00
43859,6760,19959,93.43,2024-01-09 21:05:00
43860,5558,17363,585.74,2024-03-03 03:47:00
43861,7698,9697,69.03,2024-02-14 17:21:00
43862,13145,23494,46.7,2024-02-28 03:58:00
43863,16466,5290,47.31,2024-03-04 23:35:00
43864,23442,13947,348.3,2024-02-13 18:17:00
43865,2144,10125,7706.4,2024-01-18 06:32:00
43866,2305,23706,301.59,2024-03-06 14:49:00
43867,13835,4162,237.47,2024-03-13 05:40:00
43868,8089,10581,9346.59,2024-01-03 05:14:00
43869,18991,12646,198.46,2024-03-05 00:59:00
43870,5290,6861,178.74,2024-02-07 03:46:00
43871,20930,5706,258.69,2024-02-08 18:20:00
43872,638,16078,308.31,2024-02-29 00:59:00
43873,9439,18360,19.02,2024-02-22 10:15:00
43874,5430,20242,556.06,2024-02-02 15:45:00
43875,2031,1808,17.07,2024-01-21 07:42:00
43876,14575,824,37.85,2024-02-06 21:48:00
43877,19441,24468,3089.27,2024-01-20 20:42:00
43878,12183,23337,1402.64,2024-01-18 00:10:00
43879,3284,2103,58.17,2024-01-12 11:24:00
43880,4402,18076,418.44,2024-03-17 08:01:00
43881,14270,17859,283.5,2024-03-25 16:12:00
43882,6800,21782,45.99,2024-02-12 06:06:00
43883,16589,5831,48.89,2024-01-18 01:55:00
43884,14060,6399,1061.44,2024-01-30 10:50:00
43885,20055,12857,179.7,2024-03-04 04:05:00
43886,22333,20002,47.12,2024-03-21 17:55:00
43887,15235,22805,8.19,2024-01-09 08:51:00
43888,1510,6328,73.47,2024-03-30 16:16:00
43889,10041,20249,916.84,2024-02-05 15:00:00
43890,15,19359,44.14,2024-03-15 11:24:00
43891,14832,17530,30.94,2024-02-23 05:07:00
43892,4425,17589,18.42,2024-03-09 19:42:00
43893,11673,5160,453.32,2024-03-03 12:58:00
43894,24300,10526,71.43,2024-02-12 23:23:00
43895,4027,17603,1603.08,2024-01-31 16:41:00
43896,14116,18038,114.96,2024-03-27 01:52:00
43897,701,20438,187.76,2024-01-19 18:52:00
43898,8390,19762,65.55,2024-01-22 14:47:00
43899,10029,9547,41.82,2024-03-26 12:53:00
43900,20427,24060,3123.8,2024-03-01 11:14:00
43901,16678,19982,110.29,2024-03-14 01:11:00
43902,20277,1130,2241.36,2024-03-09 09:16:00
43903,8660,5122,408.64,2024-02-06 17:23:00
43904,28,11656,94.66,2024-01-24 19:09:00
43905,18508,14734,87.32,2024-01-19 17:41:00
43906,20280,9134,19.07,2024-01-27 15:57:00
43907,11193,11632,2130.15,2024-02-27 12:05:00
43908,7948,11577,36.86,2024-03-25 11:11:00
43909,9757,442,352.49,2024-03-06 15:21:00
43910,19091,11888,561.2,2024-01-10 07:28:00
43911,1891,3973,170.38,2024-03-03 19:18:00
43912,3620,18450,54.43,2024-01-26 10:19:00
43913,21908,6241,95.36,2024-03-27 19:26:00
43914,14696,16998,234.74,2024-01-28 13:05:00
43915,14472,4012,74.5,2024-03-02 06:08:00
43916,39,16579,165.05,2024-02-15 01:42:00
43917,16030,14714,301.57,2024-01-08 07:21:00
43918,28,7505,276.58,2024-02-29 17:43:00
43919,17167,24953,53.02,2024-03-03 03:04:00
43920,15343,16048,100.41,2024-01-29 03:56:00
43921,17019,4224,18.28,2024-01-23 02:34:00
43922,17422,16457,44.89,2024-02-22 23:29:00
43923,16030,17820,4.3,2024-01-26 22:06:00
43924,11147,22849,141.74,2024-01-25 20:25:00
43925,24317,15078,909.5,2024-02-16 14:48:00
43926,24616,20611,681.49,2024-02-09 20:40:00
43927,20962,12927,41.91,2024-01-29 10:36:00
43928,21552,5689,36.95,2024-02-15 01:23:00
43929,22249,6504,16.32,2024-02-20 22:22:00
43930,22886,3833,171.65,2024-01-05 14:01:00
43931,23042,6756,55.02,2024-03-13 19:31:00
43932,19922,11715,285.13,2024-02-20 21:47:00
43933,3139,5358,1942.61,2024-03-30 10:35:00
43934,6149,20037,1093.78,2024-01-08 02:53:00
43935,17483,17783,700.28,2024-01-06 03:35:00
43936,11975,1535,24.1,2024-02-08 15:15:00
43937,10632,4937,451.77,2024-02-16 13:45:00
43938,18762,20685,58.45,2024-02-01 05:14:00
43939,2818,6613,566.21,2024-01-18 11:42:00
43940,4048,24149,183.88,2024-01-05 04:25:00
43941,18214,17229,297.62,2024-01-21 00:19:00
43942,20077,8495,326.05,2024-03-25 03:53:00
43943,16242,7095,744.0,2024-03-05 17:36:00
43944,22538,6604,116.79,2024-03-16 02:32:00
43945,17473,15682,253.03,2024-03-02 02:30:00
43946,11715,858,11.99,2024-03-07 08:19:00
43947,18762,18761,722.63,2024-03-03 11:06:00
43948,9685,21673,158.57,2024-01-16 22:26:00
43949,7613,19581,73.31,2024-02-13 01:22:00
43950,13048,903,1445.34,2024-01-04 01:20:00
43951,8198,5693,2973.3,2024-02-16 01:47:00
43952,20930,10746,429.53,2024-02-08 18:13:00
43953,6349,24843,138.06,2024-01-31 14:55:00
43954,3859,6474,21.21,2024-02-10 10:39:00
43955,23386,1694,562.44,2024-03-01 23:15:00
43956,16153,5846,26.21,2024-02-08 21:11:00
43957,14249,1943,18.48,2024-02-26 00:04:00
43958,10996,8622,33.83,2024-01-25 02:02:00
43959,22624,21483,1791.98,2024-02-14 02:53:00
43960,16230,11062,893.96,2024-03-20 01:39:00
43961,15494,14268,149.7,2024-01-30 02:35:00
43962,22252,15904,406.73,2024-02-23 22:10:00
43963,16917,12098,19.84,2024-02-14 06:08:00
43964,24712,4940,15.66,2024-03-28 10:20:00
43965,6976,6426,10.72,2024-03-02 11:59:00
43966,7448,21266,600.34,2024-01-10 07:42:00
43967,20958,5504,218.34,2024-01-27 04:01:00
43968,6645,583,3009.48,2024-01-03 20:19:00
43969,13066,2125,13.66,2024-03-17 14:08:00
43970,24102,19807,137.06,2024-03-05 13:57:00
43971,24534,24348,575.42,2024-01-07 21:06:00
43972,9218,22850,935.41,2024-01-09 15:53:00
43973,24400,9142,762.09,2024-03-08 10:40:00
43974,10776,5434,404.2,2024-02-11 21:45:00
43975,14422,8423,63.39,2024-01-31 08:04:00
43976,24343,12098,294.82,2024-01-17 06:13:00
43977,2689,6430,89.42,2024-02-19 03:56:00
43978,17058,2123,9.32,2024-01-04 22:41:00
43979,10936,7493,59.77,2024-01-02 15:21:00
43980,4327,6426,264.6,2024-03-21 05:04:00
43981,5219,24244,819.78,2024-03-20 15:23:00
43982,24419,12292,520.77,2024-02-01 11:20:00
43983,3563,6559,362.37,2024-02-05 13:51:00
43984,20998,6078,17.91,2024-02-05 15:08:00
43985,21756,7721,23.99,2024-01-04 20:28:00
43986,23784,14484,979.66,2024-02-28 03:09:00
43987,18082,15905,168.13,2024-01-24 05:03:00
43988,7430,11804,125.38,2024-01-04 13:41:00
43989,3174,15502,14.41,2024-02-12 01:41:00
43990,1741,9710,135.56,2024-01-22 18:13:00
43991,24703,20800,93.06,2024-02-23 11:48:00
43992,2225,16356,23.93,2024-01-31 21:12:00
43993,2528,985,4781.96,2024-01-21 02:23:00
43994,13992,15744,141.38,2024-02-02 00:18:00
43995,17326,22096,415.19,2024-03-30 14:35:00
43996,8579,23573,2341.9,2024-02-05 23:07:00
43997,4132,24606,45.35,2024-01-30 18:26:00
43998,20678,15409,7.5,2024-03-19 09:48:00
43999,2363,973,633.22,2024-02-19 17:52:00
44000,2125,5426,71.65,2024-02-04 18:29:00
44001,23557,22305,315.77,2024-03-10 09:40:00
44002,17371,6132,352.68,2024-02-08 15:36:00
44003,7690,23071,108.72,2024-03-26 23:19:00
44004,18875,5895,5.49,2024-01-10 05:14:00
44005,23134,22969,3.81,2024-03-22 09:12:00
44006,16917,10041,250.83,2024-02-22 16:40:00
44007,20503,6522,1585.28,2024-02-01 11:51:00
44008,23645,3231,39.74,2024-02-18 19:25:00
44009,22357,12328,18.57,2024-03-11 08:05:00
44010,7238,7119,91.16,2024-01-17 03:05:00
44011,15785,21121,29.59,2024-01-13 10:00:00
44012,19237,4391,75.13,2024-03-28 07:53:00
44013,23505,24468,49.88,2024-02-06 22:17:00
44014,2403,8308,291.53,2024-02-06 08:22:00
44015,9251,5186,43.0,2024-02-24 08:17:00
44016,6349,23308,78.07,2024-01-18 13:51:00
44017,10021,4344,78.55,2024-02-29 11:22:00
44018,23284,19864,95.79,2024-01-12 13:01:00
44019,12174,20656,185.45,2024-03-11 00:52:00
44020,17820,20841,39.15,2024-03-23 17:42:00
44021,3369,6610,22.4,2024-02-11 04:22:00
44022,7855,19953,46.73,2024-03-08 23:34:00
44023,8465,264,48.79,2024-01-23 11:45:00
44024,7602,10982,426.38,2024-03-02 08:11:00
44025,5991,16503,212.77,2024-01-12 10:19:00
44026,8210,18371,68.83,2024-02-01 05:43:00
44027,2833,23440,598.2,2024-03-28 14:05:00
44028,17664,19621,53.83,2024-01-27 19:21:00
44029,10375,11787,38.71,2024-03-26 07:36:00
44030,10353,21276,21.21,2024-03-19 08:33:00
44031,20792,3801,2241.26,2024-02-22 14:31:00
44032,3596,10612,136.62,2024-03-21 09:08:00
44033,13860,3447,51.86,2024-02-03 14:55:00
44034,3101,21908,42.26,2024-03-27 23:40:00
44035,18371,13218,4520.39,2024-03-10 19:14:00
44036,20503,22675,139.41,2024-02-25 09:39:00
44037,16573,23579,74.84,2024-02-29 00:53:00
44038,15178,11618,61.05,2024-01-12 00:29:00
44039,3570,18158,42.26,2024-03-20 23:47:00
44040,21573,5860,31.65,2024-02-17 10:06:00
44041,8863,16470,162.25,2024-02-15 20:48:00
44042,3236,3713,791.92,2024-03-20 11:22:00
44043,23836,14095,153.29,2024-03-01 10:52:00
44044,16772,9667,155.18,2024-01-01 05:40:00
44045,18229,23951,139.22,2024-02-08 15:36:00
44046,3249,21071,27.01,2024-01-18 11:23:00
44047,24780,17813,121.75,2024-03-05 17:57:00
44048,14102,9757,59.66,2024-02-13 07:17:00
44049,5489,8025,24.73,2024-01-20 15:34:00
44050,6464,7196,33.9,2024-03-29 23:20:00
44051,4854,4212,113.78,2024-02-28 18:09:00
44052,18114,19444,177.96,2024-03-09 11:40:00
44053,7855,24691,221.78,2024-01-28 15:38:00
44054,3471,23494,33.83,2024-03-18 21:07:00
44055,6018,15743,9.79,2024-02-12 22:59:00
44056,6009,2061,254.22,2024-02-05 22:49:00
44057,3833,3778,4670.87,2024-02-07 10:24:00
44058,5870,22675,22.46,2024-01-11 02:45:00
44059,15008,15111,302.28,2024-03-18 17:28:00
44060,9088,4727,21.13,2024-02-23 01:03:00
44061,2633,4781,140.61,2024-03-16 05:28:00
44062,4026,9088,64.1,2024-03-03 20:12:00
44063,22960,10439,1265.64,2024-01-28 14:03:00
44064,18976,22974,307.37,2024-03-29 23:25:00
44065,13455,20281,665.06,2024-01-07 07:55:00
44066,24821,20603,50.99,2024-02-01 10:27:00
44067,11712,13574,139.59,2024-01-14 15:52:00
44068,3892,10059,61.05,2024-01-30 11:29:00
44069,8769,13397,2815.91,2024-02-26 22:06:00
44070,6004,16713,17.6,2024-01-18 01:55:00
44071,7589,6593,274.43,2024-02-15 14:53:00
44072,12611,13835,92.0,2024-01-21 12:18:00
44073,12256,1231,785.8,2024-03-14 18:19:00
44074,1518,16504,733.87,2024-01-12 00:45:00
44075,23721,4875,113.45,2024-01-23 09:18:00
44076,7852,2611,35.93,2024-02-06 14:25:00
44077,16985,17855,798.22,2024-03-27 01:28:00
44078,6801,22318,2055.65,2024-01-14 06:39:00
44079,9160,16908,46.82,2024-01-16 00:45:00
44080,16058,4748,118.8,2024-02-25 02:44:00
44081,18124,8563,1722.89,2024-01-16 00:28:00
44082,1668,17125,520.85,2024-03-23 23:27:00
44083,13748,10331,358.93,2024-02-01 10:13:00
44084,13243,3317,230.0,2024-02-22 18:05:00
44085,9598,23706,520.48,2024-03-28 04:48:00
44086,22675,21505,190.5,2024-03-18 03:12:00
44087,11526,9606,63.76,2024-01-08 00:22:00
44088,22911,2125,5629.92,2024-03-11 07:26:00
44089,2384,10699,83.82,2024-02-20 18:14:00
44090,14076,6351,42.32,2024-01-10 11:30:00
44091,7819,16246,24.59,2024-01-26 14:08:00
44092,3786,24724,29.68,2024-02-21 03:36:00
44093,20422,19490,273.29,2024-01-20 16:16:00
44094,227,23240,62.53,2024-03-01 21:41:00
44095,20001,7677,36.04,2024-02-05 05:39:00
44096,12538,23866,79.08,2024-02-14 17:52:00
44097,18214,23264,219.45,2024-03-26 11:23:00
44098,22831,3857,402.75,2024-03-25 01:30:00
44099,6593,17287,1045.56,2024-03-19 19:14:00
44100,5558,5562,199.61,2024-03-04 19:09:00
44101,18285,22215,41.84,2024-02-11 07:01:00
44102,11413,11605,80.25,2024-02-26 11:08:00
44103,2174,22374,1344.38,2024-01-23 00:46:00
44104,213,4622,390.4,2024-01-08 06:38:00
44105,6878,1641,338.13,2024-01-08 19:18:00
44106,12611,5485,37.34,2024-03-08 05:31:00
44107,3415,224,201.76,2024-03-27 16:02:00
44108,20880,5564,471.94,2024-01-07 10:46:00
44109,14422,8400,1119.75,2024-03-11 20:35:00
44110,10963,10580,164.61,2024-03-16 10:06:00
44111,337,4055,43.33,2024-02-15 12:37:00
44112,2031,3278,2.55,2024-02-29 14:09:00
44113,23590,10996,1019.71,2024-03-15 13:48:00
44114,5026,525,259.16,2024-02-06 08:15:00
44115,9757,3509,33.77,2024-02-20 02:21:00
44116,17514,9088,171.99,2024-02-26 03:26:00
44117,15579,14366,39.82,2024-03-27 03:31:00
44118,11485,4108,645.1,2024-02-23 05:59:00
44119,3949,24481,33.69,2024-01-19 21:23:00
44120,9838,13798,148.52,2024-03-30 14:48:00
44121,13748,10862,572.73,2024-02-25 06:31:00
44122,9088,2603,100.01,2024-01-28 21:47:00
44123,12780,18840,22.32,2024-01-11 21:50:00
44124,24646,14026,945.15,2024-01-04 23:46:00
44125,13316,14976,238.2,2024-03-19 09:29:00
44126,10982,17190,75.99,2024-03-27 13:04:00
44127,16579,4150,105.33,2024-01-27 02:05:00
44128,4463,18993,6518.66,2024-01-05 22:00:00
44129,4100,16148,73.8,2024-02-06 11:59:00
44130,5522,2504,8340.64,2024-01-03 10:49:00
44131,4376,20341,229.59,2024-03-14 07:55:00
44132,12155,11162,16.2,2024-01-22 22:00:00
44133,16205,2802,62.51,2024-01-20 18:11:00
44134,12990,20130,6.67,2024-02-23 09:18:00
44135,7200,11470,539.89,2024-03-20 01:05:00
44136,6729,19577,90.5,2024-02-18 14:42:00
44137,4364,10778,72.86,2024-03-07 16:30:00
44138,7406,8863,69.97,2024-02-06 00:17:00
44139,12675,2145,57.03,2024-03-22 08:13:00
44140,24119,14516,28.34,2024-03-30 16:24:00
44141,18214,13947,29.86,2024-02-11 17:22:00
44142,8721,15178,594.78,2024-03-11 05:23:00
44143,20179,442,116.18,2024-02-07 16:12:00
44144,10518,4984,10.96,2024-02-26 00:50:00
44145,5815,10662,4.06,2024-01-23 04:18:00
44146,906,14768,248.47,2024-01-21 12:16:00
44147,3731,19400,31.69,2024-01-24 22:16:00
44148,11639,23986,559.3,2024-01-08 02:32:00
44149,18993,15976,36.17,2024-02-21 11:05:00
44150,19489,19393,9.19,2024-02-15 10:22:00
44151,14974,23155,138.9,2024-01-23 00:35:00
44152,24419,12638,57.68,2024-01-09 08:46:00
44153,15178,1844,87.58,2024-02-19 08:00:00
44154,3973,21939,11.22,2024-03-24 04:32:00
44155,10957,12861,669.85,2024-02-28 08:33:00
44156,13633,2030,339.96,2024-02-05 19:22:00
44157,4009,13538,776.2,2024-01-15 09:40:00
44158,23268,14792,126.04,2024-03-30 15:57:00
44159,7213,15425,495.69,2024-02-26 00:44:00
44160,12393,23823,37.22,2024-01-08 22:58:00
44161,16457,3948,4.28,2024-02-16 08:43:00
44162,15179,23304,8019.63,2024-03-27 16:45:00
44163,10851,12227,19.62,2024-02-05 09:17:00
44164,19133,21112,420.64,2024-01-03 02:20:00
44165,23374,22939,71.02,2024-03-03 12:13:00
44166,24907,6926,28.91,2024-03-18 18:41:00
44167,2216,17636,23.9,2024-03-26 07:16:00
44168,9921,2125,107.67,2024-01-19 10:14:00
44169,7922,22405,9.15,2024-01-11 09:41:00
44170,18571,14819,2250.83,2024-02-11 16:24:00
44171,23836,5958,7.2,2024-01-30 14:10:00
44172,9658,7447,513.58,2024-01-29 05:45:00
44173,22946,17422,825.42,2024-03-09 02:28:00
44174,19640,17416,458.9,2024-03-27 05:09:00
44175,19198,21089,217.6,2024-03-14 15:27:00
44176,14484,23819,185.75,2024-01-28 07:51:00
44177,6618,2505,17.94,2024-02-16 00:37:00
44178,7429,23712,119.31,2024-03-17 05:08:00
44179,23250,13574,127.46,2024-02-28 21:48:00
44180,18935,8554,170.01,2024-02-01 23:53:00
44181,1255,11206,32.52,2024-03-02 02:06:00
44182,6593,14698,39.18,2024-03-27 22:16:00
44183,5504,4027,146.65,2024-02-11 11:20:00
44184,14346,14913,628.76,2024-03-07 23:02:00
44185,24101,6618,1260.84,2024-02-23 16:28:00
44186,20719,18396,53.8,2024-01-01 01:23:00
44187,1576,2104,288.75,2024-02-17 16:33:00
44188,10412,16855,37.17,2024-03-25 00:52:00
44189,19870,19153,51.02,2024-03-01 11:02:00
44190,11191,15976,111.05,2024-03-13 05:45:00
44191,3601,5456,183.82,2024-01-08 20:47:00
44192,6594,19504,229.82,2024-02-28 21:04:00
44193,8263,12283,730.72,2024-01-21 08:28:00
44194,18038,197,523.68,2024-02-21 17:42:00
44195,4308,18753,114.28,2024-03-16 18:10:00
44196,18340,1080,103.19,2024-02-27 23:46:00
44197,22083,4342,149.76,2024-01-08 18:14:00
44198,11473,11544,799.03,2024-02-20 02:17:00
44199,1359,10685,3916.68,2024-02-27 02:37:00
44200,7434,23773,81.89,2024-01-31 18:20:00
44201,18878,6593,9.66,2024-01-14 22:12:00
44202,22991,125,298.88,2024-01-10 06:22:00
44203,23486,22839,74.38,2024-01-05 12:36:00
44204,22431,13562,6531.4,2024-03-18 00:23:00
44205,23928,16735,87.96,2024-03-07 05:09:00
44206,14526,15184,1396.07,2024-03-20 04:06:00
44207,19922,11459,292.89,2024-02-13 20:20:00
44208,17873,2184,81.28,2024-03-01 11:08:00
44209,14308,16069,80.3,2024-01-09 10:24:00
44210,23779,18158,828.83,2024-01-21 11:48:00
44211,11633,8718,44.75,2024-01-15 01:35:00
44212,19065,15117,847.55,2024-03-01 11:14:00
44213,10715,9471,122.93,2024-02-04 05:03:00
44214,14026,17212,98.55,2024-01-21 08:27:00
44215,14124,16582,3929.55,2024-01-12 03:02:00
44216,3833,8501,950.71,2024-02-23 11:23:00
44217,15715,20018,63.48,2024-02-21 12:38:00
44218,15289,7807,200.28,2024-02-28 20:35:00
44219,11203,15737,9.39,2024-02-20 00:46:00
44220,3488,17589,40.99,2024-01-29 20:35:00
44221,281,3211,186.89,2024-02-18 02:05:00
44222,16506,18081,346.03,2024-03-19 21:18:00
44223,5831,14250,42.68,2024-01-16 22:44:00
44224,17888,9386,795.52,2024-02-27 18:18:00
44225,9507,24223,57.54,2024-03-30 08:37:00
44226,13963,8641,17.3,2024-01-17 01:10:00
44227,10105,14143,89.62,2024-02-24 07:27:00
44228,8344,21464,146.57,2024-02-10 13:24:00
44229,11324,10429,130.18,2024-01-14 12:20:00
44230,12962,4456,332.1,2024-03-24 17:05:00
44231,718,12582,752.2,2024-02-20 16:29:00
44232,10157,8040,765.61,2024-02-07 03:23:00
44233,5259,21004,21.19,2024-02-10 05:03:00
44234,21014,15202,1377.82,2024-02-17 21:46:00
44235,20652,13130,54.77,2024-02-17 19:35:00
44236,17340,19402,5.47,2024-03-01 23:09:00
